0, 0.020398, 
1, 0.025897, 
2, 0.115990, 
3, 0.042657, 
4, 0.036411, 
5, 0.045776, 
6, 0.019247, 
7, 0.047141, 
8, 0.039463, 
9, 0.036149, 
10, 0.063281, 
11, 0.031712, 
12, 0.023617, 
13, 0.022321, 
14, 0.033348, 
15, 0.076528, 
16, 0.059027, 
17, 0.021090, 
18, 0.014115, 
19, 0.058298, 
0, 0.011196, 
1, 0.013337, 
2, 0.059501, 
3, 0.022091, 
4, 0.018319, 
5, 0.024032, 
6, 0.010076, 
7, 0.024587, 
8, 0.020072, 
9, 0.019802, 
10, 0.032670, 
11, 0.016719, 
12, 0.012507, 
13, 0.011470, 
14, 0.018285, 
15, 0.038575, 
16, 0.030151, 
17, 0.013870, 
18, 0.008377, 
19, 0.029748, 
0, 0.008455, 
1, 0.010579, 
2, 0.043586, 
3, 0.015759, 
4, 0.014764, 
5, 0.017703, 
6, 0.007558, 
7, 0.018444, 
8, 0.014742, 
9, 0.014297, 
10, 0.023715, 
11, 0.012509, 
12, 0.008832, 
13, 0.009852, 
14, 0.014140, 
15, 0.027906, 
16, 0.021079, 
17, 0.012501, 
18, 0.006168, 
19, 0.024429, 
0, 0.006452, 
1, 0.008553, 
2, 0.033682, 
3, 0.012039, 
4, 0.012356, 
5, 0.013556, 
6, 0.005454, 
7, 0.016581, 
8, 0.011110, 
9, 0.011435, 
10, 0.018658, 
11, 0.009961, 
12, 0.007058, 
13, 0.007944, 
14, 0.011147, 
15, 0.020444, 
16, 0.016469, 
17, 0.011432, 
18, 0.004515, 
19, 0.020182, 
0, 0.005879, 
1, 0.006544, 
2, 0.030194, 
3, 0.010549, 
4, 0.010739, 
5, 0.011568, 
6, 0.004692, 
7, 0.015607, 
8, 0.008887, 
9, 0.009983, 
10, 0.015436, 
11, 0.008615, 
12, 0.006217, 
13, 0.007426, 
14, 0.008813, 
15, 0.017016, 
16, 0.013752, 
17, 0.010797, 
18, 0.004124, 
19, 0.017865, 
0, 0.005437, 
1, 0.008190, 
2, 0.025750, 
3, 0.009856, 
4, 0.010578, 
5, 0.009801, 
6, 0.004051, 
7, 0.014992, 
8, 0.008183, 
9, 0.008569, 
10, 0.013463, 
11, 0.007811, 
12, 0.005405, 
13, 0.006851, 
14, 0.008135, 
15, 0.014502, 
16, 0.011380, 
17, 0.010898, 
18, 0.003784, 
19, 0.016377, 
0, 0.005295, 
1, 0.008156, 
2, 0.023546, 
3, 0.008866, 
4, 0.009885, 
5, 0.008760, 
6, 0.003786, 
7, 0.015930, 
8, 0.007631, 
9, 0.007792, 
10, 0.012472, 
11, 0.006969, 
12, 0.005116, 
13, 0.006697, 
14, 0.007432, 
15, 0.012992, 
16, 0.010218, 
17, 0.010236, 
18, 0.003601, 
19, 0.014009, 
0, 0.004560, 
1, 0.005870, 
2, 0.020930, 
3, 0.008401, 
4, 0.009252, 
5, 0.007745, 
6, 0.003470, 
7, 0.015511, 
8, 0.007738, 
9, 0.007364, 
10, 0.011067, 
11, 0.006755, 
12, 0.004654, 
13, 0.006184, 
14, 0.006626, 
15, 0.011585, 
16, 0.009547, 
17, 0.009452, 
18, 0.003461, 
19, 0.013556, 
0, 0.004378, 
1, 0.007330, 
2, 0.019652, 
3, 0.007600, 
4, 0.009263, 
5, 0.007435, 
6, 0.003268, 
7, 0.015450, 
8, 0.007408, 
9, 0.006815, 
10, 0.010452, 
11, 0.006405, 
12, 0.004374, 
13, 0.006312, 
14, 0.006696, 
15, 0.010834, 
16, 0.008792, 
17, 0.009268, 
18, 0.003405, 
19, 0.013850, 
0, 0.003967, 
1, 0.005376, 
2, 0.019130, 
3, 0.007293, 
4, 0.009198, 
5, 0.007419, 
6, 0.003058, 
7, 0.015177, 
8, 0.007237, 
9, 0.006600, 
10, 0.009663, 
11, 0.006100, 
12, 0.004284, 
13, 0.005556, 
14, 0.006007, 
15, 0.010494, 
16, 0.008149, 
17, 0.009653, 
18, 0.003238, 
19, 0.012885, 
0, 0.003628, 
1, 0.005796, 
2, 0.014839, 
3, 0.007131, 
4, 0.008058, 
5, 0.007022, 
6, 0.002416, 
7, 0.015816, 
8, 0.006815, 
9, 0.005548, 
10, 0.008151, 
11, 0.005258, 
12, 0.004414, 
13, 0.005343, 
14, 0.005575, 
15, 0.011056, 
16, 0.007727, 
17, 0.008883, 
18, 0.002974, 
19, 0.012935, 
0, 0.003841, 
1, 0.005140, 
2, 0.014325, 
3, 0.006321, 
4, 0.007460, 
5, 0.006690, 
6, 0.002380, 
7, 0.015964, 
8, 0.006819, 
9, 0.004858, 
10, 0.007240, 
11, 0.004870, 
12, 0.004272, 
13, 0.004624, 
14, 0.005762, 
15, 0.010563, 
16, 0.007453, 
17, 0.008746, 
18, 0.003021, 
19, 0.012243, 
0, 0.003714, 
1, 0.006015, 
2, 0.013203, 
3, 0.006083, 
4, 0.007561, 
5, 0.006569, 
6, 0.002611, 
7, 0.016187, 
8, 0.006511, 
9, 0.004666, 
10, 0.006842, 
11, 0.004494, 
12, 0.004384, 
13, 0.004697, 
14, 0.005439, 
15, 0.011447, 
16, 0.007744, 
17, 0.008590, 
18, 0.002923, 
19, 0.011959, 
0, 0.003931, 
1, 0.004832, 
2, 0.015035, 
3, 0.006668, 
4, 0.007173, 
5, 0.006883, 
6, 0.002383, 
7, 0.016263, 
8, 0.007149, 
9, 0.004639, 
10, 0.006909, 
11, 0.005003, 
12, 0.004009, 
13, 0.004614, 
14, 0.005641, 
15, 0.011810, 
16, 0.007826, 
17, 0.008799, 
18, 0.002987, 
19, 0.010985, 
0, 0.003837, 
1, 0.005988, 
2, 0.013684, 
3, 0.006398, 
4, 0.007941, 
5, 0.008034, 
6, 0.002720, 
7, 0.015292, 
8, 0.007009, 
9, 0.004779, 
10, 0.006990, 
11, 0.004645, 
12, 0.004596, 
13, 0.004955, 
14, 0.005390, 
15, 0.011977, 
16, 0.007583, 
17, 0.008933, 
18, 0.003095, 
19, 0.012072, 
0, 0.004811, 
1, 0.005339, 
2, 0.017401, 
3, 0.006160, 
4, 0.007662, 
5, 0.006811, 
6, 0.002531, 
7, 0.016354, 
8, 0.006630, 
9, 0.004593, 
10, 0.006785, 
11, 0.004338, 
12, 0.006145, 
13, 0.004838, 
14, 0.006844, 
15, 0.011292, 
16, 0.007865, 
17, 0.010860, 
18, 0.002961, 
19, 0.011643, 
